Name,text,hashtag_novax,hashtag_antivax,hashtag_cdcwhistleblower,hashtag_vaccineinjury,hashtag_vaxxed,hashtag_cdcfraud,stance,author_username,source_username,nlp_clusters
1339577759388082177,@DrMadej Same thing the governor said in my state.,0,0,0,0,0,0,Anti-Vaxx,Stephan73796722,DrMadej,Political/Conspiracy
1339575846055645186,"@DrMadej That says everything, doesn’t it? If there were truly a pandemic and dead bodies were piling up they’d be the first ones to take it. Greedy people live for their own gain only. Me first!",0,0,0,0,0,0,Anti-Vaxx,guidedheart,DrMadej,Political/Conspiracy
1339575523559624704,"@DrMadej Fake ""getting the Covid shot"" by injecting a harmless fluid or using a retractable syringe. 
https://t.co/GsuZ2ifA3r

#ZombieVaccine",0,0,0,0,0,0,Anti-Vaxx,markq,DrMadej,Info-Sharing
1339574116131725314,@DrMadej He must be vaccinated  to prove that vaccine is safe.,0,0,0,0,0,0,Anti-Vaxx,Ricky37927130,DrMadej,Political/Conspiracy
1339573872048431106,"@DrMadej Ohh, how sweet of him",0,0,0,0,0,0,Anti-Vaxx,YahshuaisLord7,DrMadej,Political/Conspiracy
1339572146448838663,"@DrMadej If it worked and was safe and Covid was a real threat to most ppl, you better believe this guy would elbowing grandma out of the way to get it",0,0,0,0,0,0,Anti-Vaxx,ravioli56,DrMadej,Political/Conspiracy
1339562993558892545,@DrMadej Didn't this guy start mad cows disease?,0,0,0,0,0,0,Anti-Vaxx,djBarren,DrMadej,Political/Conspiracy
1339558961712914432,@DrMadej I wish Americans knew how much $$ Pfizer has shelled out in law suits for killing or injuring their fellow man &amp; then to know that they now are exempt from hurting or killing you e this vaccine,0,0,0,0,0,0,Anti-Vaxx,AmeliaBedelia99,DrMadej,Political/Conspiracy
1339552939367686149,@DrMadej Or Trump and his staff. They are being so “selfless” https://t.co/M8gv73Kvy9,0,0,0,0,0,0,Anti-Vaxx,Polkadotlady28,DrMadej,Info-Sharing
1339549233381318656,"@DrMadej He knows his Vaccine killed 6 people but how when 4 of those supposedly received the Placebo? But if that were true , then the placebo was not sugar or water.",0,0,0,0,0,0,Anti-Vaxx,ionse,DrMadej,Political/Conspiracy
1339549015881314307,"@DrMadej Sure ""trust the science""....but when side- effects occur - suddenly the ""science"" disappears",0,0,0,0,0,0,Anti-Vaxx,jps8889,DrMadej,Political/Conspiracy
1339547527268474880,@DrMadej That's like telling your high school teacher that you didn't hand in your homework because your dog ate it. People at that level and above will NEVER take the vaccine that is given to the peasants. NEVER.,0,0,0,0,0,0,Anti-Vaxx,BobbyBoombatz,DrMadej,Political/Conspiracy
1339544847313723392,@DrMadej Like he’ll ever get it 🙄,0,0,0,0,0,0,Anti-Vaxx,thaterinb,DrMadej,Political/Conspiracy
1339543958788161538,@DrMadej Touching 😢 🤪,0,0,0,0,0,0,Anti-Vaxx,GargamelAzrael1,DrMadej,Political/Conspiracy
1339542842528702469,"@DrMadej If anyone actually needed this vaccine he would've gotten a dose a year ago and be selling it for 10 grand a dose.

What? After fucking decades NOW all of a sudden big pharma grew a Christmas Grinch heart right at the end?

Pfffft. What a sick joke.",0,0,0,0,0,0,Anti-Vaxx,youutube88,DrMadej,Political/Conspiracy
1339540486478987265,"@DrMadej It's only one vaccine geez! He can just take it easily. For instance, if the demand is 100 vaccines, he can produce 101, and take that 'one' extra vaccine! WatDaHeck! This is non sense! I'm more convinced to not take it. Pure evil! Literally, give him a taste of his own medicine!",0,0,0,0,0,0,Anti-Vaxx,PaOndrej,DrMadej,Political/Conspiracy
1339537866389671938,@DrMadej Didn't he dump his stock too?,0,0,0,0,0,0,Anti-Vaxx,RohlinInc,DrMadej,Political/Conspiracy
1339535089085067264,"@DrMadej I am Turkish, but I do not trust those two Turks who say they found the vaccine.",0,0,0,0,0,0,Anti-Vaxx,1iskefiyeli_,1iskefiyeli_,Political/Conspiracy
1339534921329745923,@DrMadej Pfizer company should be examined. Let him explain the results of his previous vaccine studies in Africa. Let him explain the number of people he crippled or killed.,0,0,0,0,0,0,Anti-Vaxx,1iskefiyeli_,1iskefiyeli_,Political/Conspiracy
1339534203654909953,@DrMadej They patented the vaccine without disclosing that they had found the vaccine. They also opened the company shares to the New York stock market before they found the vaccine. Bill Gates donated $ 155 million and then $ 75 million.,0,0,0,0,0,0,Anti-Vaxx,1iskefiyeli_,DrMadej,Political/Conspiracy
1339534132469248000,@DrMadej If his name’s on it he should’ve been first in line. Don’t trust this crap people. They’re warning you about deaths from it and Bell’s palsy. This thing was shotgunned in like the space race and it hasn’t been tested. YOU’RE the test!,0,0,0,0,0,0,Anti-Vaxx,PapaBear1713,DrMadej,Political/Conspiracy
1339532762877968384,@DrMadej What a surprise and if they do have a shot I bet it's a placebo!,0,0,0,0,0,0,Anti-Vaxx,JamilMu66448666,DrMadej,Political/Conspiracy
1339532470006538240,@DrMadej The lowest level of Hell is reserved for the  hypocrites .,0,0,0,0,0,0,Anti-Vaxx,Terabyteman,DrMadej,Political/Conspiracy
1339532353094488064,@DrMadej Such a nice guy! 😂😂😂,0,0,0,0,0,0,Anti-Vaxx,ciciban,DrMadej,Political/Conspiracy
1339531795629441025,@DrMadej Of course https://t.co/n0afrynmqu,0,0,0,0,0,0,Anti-Vaxx,imp_sea,DrMadej,Info-Sharing
1339531356993404929,@DrMadej 🤣🤣🤣of course!,0,0,0,0,0,0,Anti-Vaxx,dk74297073,DrMadej,Political/Conspiracy
1339531191318405121,"@DrMadej Never will our bodies are built for this, or mine is at least",0,0,0,0,0,0,Anti-Vaxx,DocDruCinCity,DrMadej,Political/Conspiracy
1340817965646753792,"5&gt; Doctors are owned by big pharma, they are easily manipulated, and will do anything to protect their licenses to practice bad medicine.

Be smart. Don't be deceived. Protect yourself. 

I was a federal big pharma whistleblower.

#VaccineInjury kills 

https://t.co/6kWKPXPOuW",0,0,0,0,0,0,Anti-Vaxx,TheHiddenJewell,TheHiddenJewell,Political/Conspiracy
1339583028482326529,"@ZubyMusic The CDC and USPHS had a 40yr unethical study for withholding treatment to black men. 

They were told they were receiving free care. 

It didn’t end until 1972.

https://t.co/FpdMjEfTQm",0,0,0,0,0,0,Anti-Vaxx,WellnessGrove,ZubyMusic,Political/Conspiracy
1339525868293672961,"@ZubyMusic In this thread i try to:

- educate people, so they can change their ideas about viruses
- why the global focus on &amp; response to SARS-CoV-2 has been a total failure
- what everyone can do protect themselves without hiding &amp; isolating themselves from others
https://t.co/f9HK9ljGDi",0,0,0,0,0,0,Anti-Vaxx,B33Mello,ZubyMusic,Political/Conspiracy
1339525839847903232,"@ZubyMusic Here is my little educational thread about vaccines, infectious diseases &amp; how it all relates to our biology, health and human immune system:

https://t.co/QME0IE6yX5",0,0,0,0,0,0,Anti-Vaxx,B33Mello,ZubyMusic,Political/Conspiracy
1339514462659702785,"@ZubyMusic For the sake of your freedom, you have to be skeptical. https://t.co/vQcg3UqK1g",0,0,0,0,0,0,Anti-Vaxx,poeticsheepdog,ZubyMusic,Info-Sharing
1340778661868314625,"@Rosewind2007 @CaulfieldTim Agreed—Facebook is ahead on that front but still not perfect.

In the meanwhile, it highlights the need for organized/trusted expert campaigns to flood social media platforms with accurate scientific/health information/countering misinformation. Some already in the works 👍. https://t.co/z2TFObl9Ac",0,0,0,0,0,0,Anti-Vaxx,jonathanstea,Rosewind2007,Political/Conspiracy
1340773634885910529,@Rosewind2007 @CaulfieldTim 👍 Very important to identify and inoculate against anti-vaccine ideology/tactics. https://t.co/Ye0ue4xCFQ,0,0,0,0,0,0,Anti-Vaxx,jonathanstea,Rosewind2007,Info-Sharing
1340415895273762816,@AmyTanBeach @TrumpKennels @CaulfieldTim Similar in many ways! https://t.co/C4XqNSn5yp,0,0,0,0,0,0,Anti-Vaxx,jonathanstea,AmyTanBeach,Info-Sharing
1340315213413814274,"@RuthAnnHarpur @CaulfieldTim @NBCNewsTHINK @psychunseen @RyanMarino @DrLindaMD @SciencePharmer @HislopMD @drninashapiro @EdzardErnst @doritmi @StanKutcher So well said. 👍

And yes, @CaulfieldTim nailed this one out of the park—excellent work. 

Over-identification with anti-science beliefs can also in part explain the unacceptable harassment that is often launched towards evidence-based health advocates. https://t.co/DG3FxYZgko",0,0,0,0,0,0,Anti-Vaxx,jonathanstea,RuthAnnHarpur,Political/Conspiracy
1339710816954822656,@simondolan Watch the needle.  https://t.co/EdRtoAvmQf,0,0,0,0,0,0,Anti-Vaxx,Ddunk16,simondolan,Info-Sharing
1339651980860547076,@simondolan Even pro vaccine experts such as German toxologist Hockertz warn against taking any of the corona vaccines ... https://t.co/D894ykTpVD,0,0,0,0,0,0,Anti-Vaxx,AlisonBlunt,simondolan,Political/Conspiracy
1339530543189340162,"@simondolan @JaniceW78256134 mRNA can encode your DNA

https://t.co/4pRngFl9Oj",0,0,0,0,0,0,Anti-Vaxx,Circular_Logic_,simondolan,Info-Sharing
1339507085181149186,@simondolan Stop being tested. https://t.co/kiNa5e8did,0,0,0,0,0,0,Anti-Vaxx,GeodanNew,simondolan,Info-Sharing
1340859844136464394,"RT @pussycattrolll: Demand the truth. @pfizer @DMAronoff @CHI_Memorial 
#whathappenedtotiffany #whereistiffanydover #PfizerCOVIDvaccine #VA…",0,0,0,0,0,0,Anti-Vaxx,DefconQteam,pussycattrolll,Political/Conspiracy
1340846999978053634,"RT @pussycattrolll: Demand the truth. @pfizer @DMAronoff @CHI_Memorial 
#whathappenedtotiffany #whereistiffanydover #PfizerCOVIDvaccine #VA…",0,0,0,0,0,0,Anti-Vaxx,ValisWatson,pussycattrolll,Political/Conspiracy
1340808852023902208,"RT @pussycattrolll: Demand the truth. @pfizer @DMAronoff @CHI_Memorial 
#whathappenedtotiffany #whereistiffanydover #PfizerCOVIDvaccine #VA…",0,0,0,0,0,0,Anti-Vaxx,HaveDreams777,pussycattrolll,Political/Conspiracy
1340776968854401029,"RT @pussycattrolll: Demand the truth. @pfizer @DMAronoff @CHI_Memorial 
#whathappenedtotiffany #whereistiffanydover #PfizerCOVIDvaccine #VA…",0,0,0,0,0,0,Anti-Vaxx,NatsokDorje,pussycattrolll,Political/Conspiracy
1340771479793889284,"RT @pussycattrolll: Demand the truth. @pfizer @DMAronoff @CHI_Memorial 
#whathappenedtotiffany #whereistiffanydover #PfizerCOVIDvaccine #VA…",0,0,0,0,0,0,Anti-Vaxx,yanotetuiteo,pussycattrolll,Political/Conspiracy
1341457411178164226,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,AovertonM,ZubyMusic,COVID Vaccine
1341241351439052802,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,CentristAnarcho,ZubyMusic,COVID Vaccine
1341216327126552577,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,TheNWOisHERENOW,ZubyMusic,COVID Vaccine
1341140337121759239,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,ASouthernWriter,ZubyMusic,COVID Vaccine
1341140027112353793,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,jshuey248,ZubyMusic,COVID Vaccine
1341133286324629504,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Lovemypresiden4,ZubyMusic,COVID Vaccine
1341123530746839040,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,crudometkin,ZubyMusic,COVID Vaccine
1341005945346912256,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Astomeed,ZubyMusic,COVID Vaccine
1340885041946251264,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Mommycat2244,ZubyMusic,COVID Vaccine
1340882287102210048,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,WakeTheFlockUp6,ZubyMusic,COVID Vaccine
1340865580992229376,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,terriblewis1,ZubyMusic,COVID Vaccine
1340777002568011776,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,DavidCosloff,ZubyMusic,COVID Vaccine
1340593034371731456,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,9thEagle_,ZubyMusic,COVID Vaccine
1340445886552420353,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,litsocialist,ZubyMusic,COVID Vaccine
1340431125118906368,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,TrumpCat18,ZubyMusic,COVID Vaccine
1340263157344907264,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,ANehvi,ZubyMusic,COVID Vaccine
1340168048473468928,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,honeyblze117,ZubyMusic,COVID Vaccine
1340027778062831618,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,itsJusstDevan,ZubyMusic,COVID Vaccine
1339968093427290112,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,cosmotopper6,ZubyMusic,COVID Vaccine
1339945101204832257,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,mamma_ging,ZubyMusic,COVID Vaccine
1339943514373763072,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Dr_Truthseeker,ZubyMusic,COVID Vaccine
1339936916813336577,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,angel2c123,ZubyMusic,COVID Vaccine
1339923511960334337,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Mr_dangles4,ZubyMusic,COVID Vaccine
1339909887929757696,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,_RussellParr_,ZubyMusic,COVID Vaccine
1339830981457551361,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,BigDominus,ZubyMusic,COVID Vaccine
1339826011429609473,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,sloan_kett,ZubyMusic,COVID Vaccine
1339812475831689216,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,TsionWizzy,ZubyMusic,COVID Vaccine
1339801059053760521,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,funkmak,ZubyMusic,COVID Vaccine
1339798466164383750,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,nerdvocado,ZubyMusic,COVID Vaccine
1339791960488386563,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Freedom369x8,ZubyMusic,COVID Vaccine
1339787069090979840,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,walvarez747,ZubyMusic,COVID Vaccine
1339785557640142850,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,GeneralSnowe,ZubyMusic,COVID Vaccine
1339780877535076353,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,ReasonBeing,ZubyMusic,COVID Vaccine
1339774208935682048,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Amaras_Amor,ZubyMusic,COVID Vaccine
1339769435893149704,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,muddylotus2,ZubyMusic,COVID Vaccine
1339768503490887680,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,DaphneHopeLee,ZubyMusic,COVID Vaccine
1339767219195133952,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,scanthetruthcom,ZubyMusic,COVID Vaccine
1339766869851594752,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,markymark540,ZubyMusic,COVID Vaccine
1339764173945921536,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,rythenihilus,ZubyMusic,COVID Vaccine
1339762196151214081,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,aspiring2Bfree,ZubyMusic,COVID Vaccine
1339761853090684930,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,kollershane,ZubyMusic,COVID Vaccine
1339759124788047874,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Nico_Gaeta,ZubyMusic,COVID Vaccine
1339757694438105089,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,coopwiretap,ZubyMusic,COVID Vaccine
1339746233401946116,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,thevijayram,ZubyMusic,COVID Vaccine
1339737416920301568,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,diane43428911,ZubyMusic,COVID Vaccine
1339734848232185864,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,HelpBeat_Cancer,ZubyMusic,COVID Vaccine
1339729476389924864,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,DonCKissick,ZubyMusic,COVID Vaccine
1339720353635921921,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,KermitTheKush,ZubyMusic,COVID Vaccine
1339719993282453509,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,cl_nebel,ZubyMusic,COVID Vaccine
1339719753242345473,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,PalgotZ,ZubyMusic,COVID Vaccine
1339718794927890432,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,godlymC,ZubyMusic,COVID Vaccine
1339717200136065026,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,youWoodBee,ZubyMusic,COVID Vaccine
1339716378744512514,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Dayvidhando,ZubyMusic,COVID Vaccine
1339715433692352520,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,synchroplicity,ZubyMusic,COVID Vaccine
1339714077690654722,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Ryavery73,ZubyMusic,COVID Vaccine
1339713579705008128,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,hunternavelgaze,ZubyMusic,COVID Vaccine
1339711471278800899,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Angel18Sierra,ZubyMusic,COVID Vaccine
1339708283985293314,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Jerry_Osman,ZubyMusic,COVID Vaccine
1339704837693435906,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,TheHixperience,ZubyMusic,COVID Vaccine
1339704625923059713,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,RareRareness,ZubyMusic,COVID Vaccine
1339704047453003778,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,kewldadd,ZubyMusic,COVID Vaccine
1339703751842488326,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,PaulTheMartian,ZubyMusic,COVID Vaccine
1339699623649189888,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Zeddox31,ZubyMusic,COVID Vaccine
1339695136041799681,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Polypieter,ZubyMusic,COVID Vaccine
1339692507722964992,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,ManLogic4ya,ZubyMusic,COVID Vaccine
1339690890248503297,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,jbwatching,ZubyMusic,COVID Vaccine
1339689317141258240,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,YourBot_2020,ZubyMusic,COVID Vaccine
1339688238433374209,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,IAmStelsB,ZubyMusic,COVID Vaccine
1339688211430387717,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,BitcoinAlBundy,ZubyMusic,COVID Vaccine
1339685745062244353,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,CrazyArmsFilant,ZubyMusic,COVID Vaccine
1339684663837790210,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,MylesTeteak,ZubyMusic,COVID Vaccine
1339681615870644224,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,animatedcam,ZubyMusic,COVID Vaccine
1339673425892188160,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,jimlahe66397316,ZubyMusic,COVID Vaccine
1339673084622557184,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Truthproject4,ZubyMusic,COVID Vaccine
1339671947328679936,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,MisterTeacher9,ZubyMusic,COVID Vaccine
1339665709778006023,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Ajsta6,ZubyMusic,COVID Vaccine
1339665597173526536,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,_BoboHstern_,ZubyMusic,COVID Vaccine
1339662204719816712,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,boyfromvillages,ZubyMusic,COVID Vaccine
1339647647163019268,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,DJxls94,ZubyMusic,COVID Vaccine
1339644276582526976,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,JETSALLDAY24XX,ZubyMusic,COVID Vaccine
1339642256815497216,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,Nyxana14,ZubyMusic,COVID Vaccine
1339642232043941890,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,dnrndn,ZubyMusic,COVID Vaccine
1339641044766519298,RT @ZubyMusic: The US government has literally run multi-year medical experiments on black people before (at home and abroad) without their…,0,0,0,0,0,0,Anti-Vaxx,jivin123,ZubyMusic,COVID Vaccine
1341441627576016898,RT @Lulux96918819: Smartest man in politics right now🤣 look what he has to say about the vaccine #Covid_19 #COVIDIOTS #Covid19UK #coronavir…,0,0,0,0,0,0,Anti-Vaxx,BombShe18569701,Lulux96918819,Political/Conspiracy
1341394210352754691,RT @Lulux96918819: Smartest man in politics right now🤣 look what he has to say about the vaccine #Covid_19 #COVIDIOTS #Covid19UK #coronavir…,0,0,0,0,0,0,Anti-Vaxx,taumanoto,Lulux96918819,Political/Conspiracy
1341372262558150656,RT @Lulux96918819: Smartest man in politics right now🤣 look what he has to say about the vaccine #Covid_19 #COVIDIOTS #Covid19UK #coronavir…,0,0,0,0,0,0,Anti-Vaxx,op_ed_daily,Lulux96918819,Political/Conspiracy
1341269155643858945,RT @Lulux96918819: Smartest man in politics right now🤣 look what he has to say about the vaccine #Covid_19 #COVIDIOTS #Covid19UK #coronavir…,0,0,0,0,0,0,Anti-Vaxx,ArtheroLimited,Lulux96918819,Political/Conspiracy
1341266277533442048,RT @Lulux96918819: Smartest man in politics right now🤣 look what he has to say about the vaccine #Covid_19 #COVIDIOTS #Covid19UK #coronavir…,0,0,0,0,0,0,Anti-Vaxx,botanic_my,Lulux96918819,Political/Conspiracy
